Tiruppullamangai Vadatheertha Nathar -Aalanturai Naathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s206.html,,
Tiruchakrapalli Chakravageswarar -Alanturaiyeesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s127.html,,
Tirukkarukaavoor Madhavivaneswarar -Mullaivananathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s072.html,,
Tiruppaalaitturai . -Paalvanna Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s201.html,,
Tirunallur Kalyana Sundareswarar -Periyandeswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s158.html,,
Aavoor Pasupateeswaram Pasupateeswarar -Aavoorudaiyar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s030.html,,
Satthi Mutram . -Sivakkozhuntheesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s128.html,,
Patteeswaram Dhenupureeswarar -Patteeswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s180.html,,
Pazhaiyarai Vadatali Dharmapureeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s189.html,,
Tiruvalanchuzhi Khabartheesar -Karpaka Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s244.html,,
Tirukkudamookku Kumbeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s097.html,,
Tirukkudandai Keezhkottam Nageswara Swamy -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s096.html,,
Kudandaikkaaronam Kasi Viswanathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s095.html,,
Tirunageswaram Nageswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s164.html,,
Tiruvidaimarudur Mahalingeswarar -Marudavaanar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s034.html,,
Ten Kurangaaduturai Aabatsakayeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s102.html,,
Tiruneelakkudi Neelakanda -Neyyaadi Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s172.html,,
Vaikanmaadakkovil Vaikanathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s273.html,,
Tirunallam Uma Maheswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s157.html,,
Tirukkozhambam Kokileswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s125.html,,
Tiruvavaduturai Gomukteesar -Masilamaneesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s029.html,,
Tirutturutti Ukta Vedeeswarar -Sonnavaararivar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s150.html,,
Tiruvazhundur Veda Pureeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s013.html,,
Mayiladuturai Mayuranathar -Vallal Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s224.html,,
Vilanagar Ucheeravaneswarar -Turai Kaattum Vallalaar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s257.html,,
Tiruppariyalur Veeratteswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s191.html,,
Tiruchemponpalli Swarnapureeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s138.html,,
Tirunanipalli . -Natrunaiyappar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s162.html,,
Tiruvalampuram . -Valampurinathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s245.html,,
Tiruttalaichankadu Shankarunatheswarar -Sangu Nayakar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s145.html,,
Aakkoor Swayambu Nathar -Taantonreesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s018.html,,
Tirukkadavur Amritaghateswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s063.html,,
Tirukkadavur Mayaanam Bhramapureeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s064.html,,
Tiruvettakkudi . -Tirumeniyazhagar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s269.html,,
Tiruttelicheri Parvateeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s153.html,,
Dharumapuram Dharmapureeswarar -Yaazhmurinathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s144.html,,
Tirunallar Darbaranyeswarar -Darbaranyatyagar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s160.html,,
Tirukkottaru Airavateswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s119.html,,
Ambar Bhramapureesar -Punnagavaneswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s006.html,,
Ambar Maakaalam Kaalakandeswarar -Maakaala Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s007.html,,
Tirumeeyachur Meganathar -Tirumeninathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s234.html,,
Tirumeeyachur Ilamkovil Sakala Bhuvaneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s235.html,,
Thilataipati Mandaravaneswarar -Mutheesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s148.html,,
Tiruppaampuram Sarpeswarar -Paampuranathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s200.html,,
Sirukudi Kalyanasundaresar -Mangalesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s134.html,,
Tiruveezhimizhalai Netrarpaneswarar -Veezhiazhageeswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s261.html,,
Tiruvanniyur Agneeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s249.html,,
Karuvili Kottittai Sarguna Natheswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s075.html,,
Penu Perunturai Pranaveswarar -Sivanandar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s218.html,,
Naraiyur Sidheeswaram Sidheeswarar -Sidha Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s161.html,,
Arisirkaraiputtur . -Padikkasalitha Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s010.html,,
Sivapuram Sivapuranathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s133.html,,
Kalayanallur (Sakkottai) Amritakalaseswarar -Amudaghatesar Temple  -,,,
Shivastalam.txt,http://www.templenet.com/Tamilnadu/s077.html,,
Tirukkarukkudi Sargunalingeswarar -Karukkudinathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s073.html,,
Tiruvanchiyam Vanchinathar -Vanchilingeswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s250.html,,
Nannilam Madhuvaneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s163.html,,
Tirukkondeeswaram Pasupateeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s113.html,,
Tiruppanaiyur Soundarya Nathar -Azhagiya nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s194.html,,
Virkudi Veeratteswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s259.html,,
Tiruppugalur Agneeswarar -Konappiraan Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s203.html,,
Tiruppugalur Vardhamaneswaram Vardhamaneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s204.html,,
